page,name,rating,date,snippet,snippet_baku,tokens,stemmed_tokens,positive_count,negative_count,sentiment_label
51,inka aulia alvianita,4.0,5 tahun lalu,makanannya enak sering terdapat promo,makanannya enak sering terdapat promo,"['makanannya', 'enak', 'sering', 'terdapat', 'promo']","['makan', 'enak', 'sering', 'dapat', 'promo']",1,0,positif
51,nanda purwanti,5.0,5 tahun lalu,tempat makan bersih nyaman menu makanan rekomended,tempat makan bersih nyaman menu makanan rekomended,"['tempat', 'makan', 'bersih', 'nyaman', 'menu', 'makanan', 'rekomended']","['tempat', 'makan', 'bersih', 'nyaman', 'menu', 'makan', 'rekomended']",2,0,positif
51,arief tech lonewolf93,5.0,7 tahun lalu,pemandangannya bagus rasanya lumayan enak harganya murah,pemandangannya bagus rasanya lumayan enak harganya murah,"['pemandangannya', 'bagus', 'rasanya', 'lumayan', 'enak', 'harganya', 'murah']","['pandang', 'bagus', 'rasa', 'lumayan', 'enak', 'harga', 'murah']",3,0,positif
51,devi ardia,5.0,6 tahun lalu,saus keju ohhh ngiler lapar,saus keju ohhh ngiler lapar,"['saus', 'keju', 'ohhh', 'ngiler', 'lapar']","['saus', 'keju', 'ohhh', 'ngiler', 'lapar']",0,0,netral
52,amin suryo,5.0,5 bulan lalu,enak,enak,['enak'],['enak'],1,0,positif
52,lika siti muslikah,5.0,5 tahun lalu,recomended bagi pecinta fire chicken harga standard,recomended bagi pecinta fire chicken harga standard,"['recomended', 'bagi', 'pecinta', 'fire', 'chicken', 'harga', 'standard']","['recomended', 'bagi', 'cinta', 'fire', 'chicken', 'harga', 'standard']",0,0,netral
52,rama dhan,5.0,6 tahun lalu,ayamnya besar sayang pajaknya mahal 8 ribu wkwkwkwkwk,ayamnya besar sayang pajaknya mahal 8 ribu wkwkwkwkwk,"['ayamnya', 'besar', 'sayang', 'pajaknya', 'mahal', '8', 'ribu', 'wkwkwkwkwk']","['ayam', 'besar', 'sayang', 'pajak', 'mahal', '8', 'ribu', 'wkwkwkwkwk']",0,1,negatif
52,wildan halal,5.0,5 tahun lalu,cobain fire wings lv 5 pedesnya gila,cobain fire wings lv 5 pedesnya gila,"['cobain', 'fire', 'wings', 'lv', '5', 'pedesnya', 'gila']","['cobain', 'fire', 'wings', 'lv', '5', 'pedesnya', 'gila']",0,0,netral
52,suci awinnarto,2.0,7 tahun lalu,saya kurang cocok masakannya kebersihan tempatnya kurang,saya kurang cocok masakannya kebersihan tempatnya kurang,"['saya', 'kurang', 'cocok', 'masakannya', 'kebersihan', 'tempatnya', 'kurang']","['saya', 'kurang', 'cocok', 'masakan', 'bersih', 'tempat', 'kurang']",1,2,negatif
52,kornelius k r,4.0,6 tahun lalu,rasa ayam pedasnya lumayan cman porsinya emg sedikit,rasa ayam pedasnya lumayan cman porsinya emg sedikit,"['rasa', 'ayam', 'pedasnya', 'lumayan', 'cman', 'porsinya', 'emg', 'sedikit']","['rasa', 'ayam', 'pedas', 'lumayan', 'cman', 'porsi', 'emg', 'sedikit']",0,1,negatif
52,kenso galan,1.0,2 tahun lalu,ayamnya kecil sekecil senyuman pegawainya,ayamnya kecil sekecil senyuman pegawainya,"['ayamnya', 'kecil', 'sekecil', 'senyuman', 'pegawainya']","['ayam', 'kecil', 'kecil', 'senyum', 'pegawai']",0,2,negatif
52,aninda citra,5.0,5 tahun lalu,enaakkk suka bgt sm fire chickennya,enaakkk suka sekali sama fire chickennya,"['enaakkk', 'suka', 'sekali', 'sama', 'fire', 'chickennya']","['enaakkk', 'suka', 'sekali', 'sama', 'fire', 'chickennya']",1,0,positif
52,ashrol mas jhe jabbar,3.0,6 tahun lalu,makanannya lumayan enak,makanannya lumayan enak,"['makanannya', 'lumayan', 'enak']","['makan', 'lumayan', 'enak']",1,0,positif
52,yusi permana,4.0,6 tahun lalu,suka sama fire wings plus pink lava,suka sama fire wings plus pink lava,"['suka', 'sama', 'fire', 'wings', 'plus', 'pink', 'lava']","['suka', 'sama', 'fire', 'wings', 'plus', 'pink', 'lava']",1,0,positif
53,hafidh abdul,4.0,6 tahun lalu,tempatnya recomanded antrianya lumayan panjang tapi pelayananya cepat,tempatnya recomanded antrianya lumayan panjang tapi pelayananya cepat,"['tempatnya', 'recomanded', 'antrianya', 'lumayan', 'panjang', 'tapi', 'pelayananya', 'cepat']","['tempat', 'recomanded', 'antrianya', 'lumayan', 'panjang', 'tapi', 'pelayananya', 'cepat']",1,0,positif
53,nila eka yuniartha,5.0,5 tahun lalu,terfavorit pas pgn makan pedes2,terfavorit pas pgn makan pedes2,"['terfavorit', 'pas', 'pgn', 'makan', 'pedes2']","['favorit', 'pas', 'pgn', 'makan', 'pedes2']",0,0,netral
53,asep winarno,4.0,6 tahun lalu,tempat enak viewnya bagus masakan okay,tempat enak viewnya bagus masakan okay,"['tempat', 'enak', 'viewnya', 'bagus', 'masakan', 'okay']","['tempat', 'enak', 'viewnya', 'bagus', 'masakan', 'okay']",2,0,positif
53,dhian hariono,3.0,6 tahun lalu,antrian terlalu panjang week end n tempatnya terlalu kecil,antrian terlalu panjang week end dan tempatnya terlalu kecil,"['antrian', 'terlalu', 'panjang', 'week', 'end', 'dan', 'tempatnya', 'terlalu', 'kecil']","['antri', 'terlalu', 'panjang', 'week', 'end', 'dan', 'tempat', 'terlalu', 'kecil']",0,1,negatif
53,jaya jaya,5.0,6 tahun lalu,kenapa bg juction tutup pdhal aq sering beli bg juction dekat rumah,kenapa bg juction tutup pdhal aq sering beli bg juction dekat rumah,"['kenapa', 'bg', 'juction', 'tutup', 'pdhal', 'aq', 'sering', 'beli', 'bg', 'juction', 'dekat', 'rumah']","['kenapa', 'bg', 'juction', 'tutup', 'pdhal', 'aq', 'sering', 'beli', 'bg', 'juction', 'dekat', 'rumah']",0,0,netral
53,lisa diah rahayu,5.0,6 tahun lalu,tempat area food court hampir tidak pernah sepi,tempat area food court hampir tidak pernah sepi,"['tempat', 'area', 'food', 'court', 'hampir', 'tidak', 'pernah', 'sepi']","['tempat', 'area', 'food', 'court', 'hampir', 'tidak', 'pernah', 'sepi']",0,1,negatif
53,moch sidiq,5.0,5 tahun lalu,enak siih tapi gk dapet tempat duduk,enak siih tapi gk dapet tempat duduk,"['enak', 'siih', 'tapi', 'gk', 'dapet', 'tempat', 'duduk']","['enak', 'siih', 'tapi', 'gk', 'dapet', 'tempat', 'duduk']",1,0,positif
53,roziana amalia ilyas,5.0,5 tahun lalu,katanya sih enak,katanya sih enak,"['katanya', 'sih', 'enak']","['kata', 'sih', 'enak']",1,0,positif
53,tiara yulitasari,4.0,6 tahun lalu,tempat enak tpi selalu rame pengunjung,tempat enak tapi selalu rame pengunjung,"['tempat', 'enak', 'tapi', 'selalu', 'rame', 'pengunjung']","['tempat', 'enak', 'tapi', 'selalu', 'rame', 'unjung']",1,0,positif
53,aa dragon,5.0,5 tahun lalu,tempat kesukaan anak sayamaktap pokoknya,tempat kesukaan anak sayamaktap pokoknya,"['tempat', 'kesukaan', 'anak', 'sayamaktap', 'pokoknya']","['tempat', 'suka', 'anak', 'sayamaktap', 'pokok']",1,0,positif
54,romadhon hariyanto,5.0,6 tahun lalu,teh sangat enak,teh sangat enak,"['teh', 'sangat', 'enak']","['teh', 'sangat', 'enak']",1,0,positif
54,febrianto arif rakhman,5.0,8 tahun lalu,enak bisa lihat pemandangan hehehe,enak bisa lihat pemandangan hehehe,"['enak', 'bisa', 'lihat', 'pemandangan', 'hehehe']","['enak', 'bisa', 'lihat', 'pandang', 'hehehe']",1,0,positif
54,ririn hermawati,4.0,6 tahun lalu,ayamnya enak sih suka ada level2 pedesnya,ayamnya enak sih suka ada level2 pedesnya,"['ayamnya', 'enak', 'sih', 'suka', 'ada', 'level2', 'pedesnya']","['ayam', 'enak', 'sih', 'suka', 'ada', 'level2', 'pedesnya']",2,0,positif
54,noviana bellatrix,5.0,5 tahun lalu,rasa okeminuman kurang sreg,rasa okeminuman kurang sreg,"['rasa', 'okeminuman', 'kurang', 'sreg']","['rasa', 'okeminuman', 'kurang', 'sreg']",0,1,negatif
54,dian surya,5.0,6 tahun lalu,mantap sih parah enaknya nyaman,mantap sih parah enaknya nyaman,"['mantap', 'sih', 'parah', 'enaknya', 'nyaman']","['mantap', 'sih', 'parah', 'enak', 'nyaman']",3,0,positif
54,arif numan,4.0,6 tahun lalu,viewnya kemacetan surabaya,viewnya kemacetan surabaya,"['viewnya', 'kemacetan', 'surabaya']","['viewnya', 'macet', 'surabaya']",0,1,negatif
54,novita kartika,4.0,6 tahun lalu,tempatnya nyaman bisa liat pemandangan kota surabaya,tempatnya nyaman bisa liat pemandangan kota surabaya,"['tempatnya', 'nyaman', 'bisa', 'liat', 'pemandangan', 'kota', 'surabaya']","['tempat', 'nyaman', 'bisa', 'liat', 'pandang', 'kota', 'surabaya']",1,0,positif
54,arief wie,5.0,6 tahun lalu,temat nongkrong asiktmpt bersih n sehuk,temat nongkrong asiktmpt bersih dan sehuk,"['temat', 'nongkrong', 'asiktmpt', 'bersih', 'dan', 'sehuk']","['temat', 'nongkrong', 'asiktmpt', 'bersih', 'dan', 'sehuk']",1,0,positif
54,fitri rahma,5.0,3 tahun lalu,makanan enak tempat bersih,makanan enak tempat bersih,"['makanan', 'enak', 'tempat', 'bersih']","['makan', 'enak', 'tempat', 'bersih']",2,0,positif
54,edo neverson,5.0,4 tahun lalu,enak bangett rasa ayamnya saos,enak bangett rasa ayamnya saos,"['enak', 'bangett', 'rasa', 'ayamnya', 'saos']","['enak', 'bangett', 'rasa', 'ayam', 'saos']",1,0,positif
55,hans 177,3.0,5 tahun lalu,tempat gua tinggal pas sayangnya,tempat gua tinggal pas sayangnya,"['tempat', 'gua', 'tinggal', 'pas', 'sayangnya']","['tempat', 'gua', 'tinggal', 'pas', 'sayang']",0,0,netral
55,yussalina afifanur,5.0,6 tahun lalu,beli level 3 aja udah kebakar lidah bikin nagih,beli level 3 aja udah kebakar lidah bikin nagih,"['beli', 'level', '3', 'aja', 'udah', 'kebakar', 'lidah', 'bikin', 'nagih']","['beli', 'level', '3', 'aja', 'udah', 'bakar', 'lidah', 'bikin', 'nagih']",1,0,positif
55,adhit satria,5.0,5 tahun lalu,kurang lebih sama seperti ricis faktori lain,kurang lebih sama seperti ricis faktori lain,"['kurang', 'lebih', 'sama', 'seperti', 'ricis', 'faktori', 'lain']","['kurang', 'lebih', 'sama', 'seperti', 'ricis', 'faktor', 'lain']",0,1,negatif
55,winda kartikasari,5.0,6 tahun lalu,soal rasa udah gak diragukan lagi d,soal rasa udah tidak diragukan lagi d,"['soal', 'rasa', 'udah', 'tidak', 'diragukan', 'lagi', 'd']","['soal', 'rasa', 'udah', 'tidak', 'ragu', 'lagi', 'd']",0,1,negatif
55,rizky amalia jannati,5.0,6 tahun lalu,enak tapi tempatnya padat karena satu area food court,enak tapi tempatnya padat karena satu area food court,"['enak', 'tapi', 'tempatnya', 'padat', 'karena', 'satu', 'area', 'food', 'court']","['enak', 'tapi', 'tempat', 'padat', 'karena', 'satu', 'area', 'food', 'court']",1,0,positif
55,agus harijanto,3.0,6 tahun lalu,bagi temen temen penyu ka keju tempat ini recomended,bagi temen temen penyu ka keju tempat ini recomended,"['bagi', 'temen', 'temen', 'penyu', 'ka', 'keju', 'tempat', 'ini', 'recomended']","['bagi', 'temen', 'temen', 'penyu', 'ka', 'keju', 'tempat', 'ini', 'recomended']",0,0,netral
55,artyka dewi anugrahani,4.0,4 tahun lalu,ada tempatnya sendiri alternatif dikala foodcourt penuh,ada tempatnya sendiri alternatif dikala foodcourt penuh,"['ada', 'tempatnya', 'sendiri', 'alternatif', 'dikala', 'foodcourt', 'penuh']","['ada', 'tempat', 'sendiri', 'alternatif', 'kala', 'foodcourt', 'penuh']",0,0,netral
55,widiyah tiningsih,2.0,6 tahun lalu,antrinya lama banget males jdnya,antrinya lama sekali males jdnya,"['antrinya', 'lama', 'sekali', 'males', 'jdnya']","['antri', 'lama', 'sekali', 'males', 'jdnya']",0,2,negatif
55,shinta april,5.0,5 tahun lalu,salah satu resto fastfood ayam pedes favorit,salah satu resto fastfood ayam pedes favorit,"['salah', 'satu', 'resto', 'fastfood', 'ayam', 'pedes', 'favorit']","['salah', 'satu', 'resto', 'fastfood', 'ayam', 'pedes', 'favorit']",0,1,negatif
55,risa gibran,3.0,6 tahun lalu,pas buber ke ke sini rameh banget,pas buber ke ke sini rameh sekali,"['pas', 'buber', 'ke', 'ke', 'sini', 'rameh', 'sekali']","['pas', 'buber', 'ke', 'ke', 'sini', 'rameh', 'sekali']",0,0,netral
56,mahma mahendra,5.0,6 tahun lalu,cuma numpang lewat entah kenapa disuruh review sama google,cuman numpang lewat entah kenapa disuruh review sama google,"['cuman', 'numpang', 'lewat', 'entah', 'kenapa', 'disuruh', 'review', 'sama', 'google']","['cuman', 'numpang', 'lewat', 'entah', 'kenapa', 'suruh', 'review', 'sama', 'google']",0,0,netral
56,dwiyoga yunianto,5.0,5 tahun lalu,menikmati makan siang bersama keluarga,menikmati makan siang bersama keluarga,"['menikmati', 'makan', 'siang', 'bersama', 'keluarga']","['nikmat', 'makan', 'siang', 'sama', 'keluarga']",1,0,positif
56,rahim sukarno,5.0,3 tahun lalu,makanan lezaat pelayanan ramah,makanan lezaat pelayanan ramah,"['makanan', 'lezaat', 'pelayanan', 'ramah']","['makan', 'lezaat', 'layan', 'ramah']",1,0,positif
56,yudhi chesda,5.0,6 tahun lalu,enak terjangkau harus sabar antree jam2nya makan,enak terjangkau harus sabar antree jam2nya makan,"['enak', 'terjangkau', 'harus', 'sabar', 'antree', 'jam2nya', 'makan']","['enak', 'jangkau', 'harus', 'sabar', 'antree', 'jam2nya', 'makan']",1,0,positif
56,hasta aji wiyoga,5.0,6 tahun lalu,tempat enakrasa mantab,tempat enakrasa mantap,"['tempat', 'enakrasa', 'mantap']","['tempat', 'enakrasa', 'mantap']",1,0,positif
56,dinira dingdonk,5.0,6 tahun lalu,makanannya enak saus kejunya gak enek enak syukaa banget,makanannya enak saus kejunya tidak enek enak syukaa sekali,"['makanannya', 'enak', 'saus', 'kejunya', 'tidak', 'enek', 'enak', 'syukaa', 'sekali']","['makan', 'enak', 'saus', 'keju', 'tidak', 'enek', 'enak', 'syukaa', 'sekali']",2,1,positif
56,ardiansyah surya pratama,5.0,6 tahun lalu,spicy chickennya kagak nahaaaaaaannnnn,spicy chickennya kagak nahaaaaaaannnnn,"['spicy', 'chickennya', 'kagak', 'nahaaaaaaannnnn']","['spicy', 'chickennya', 'kagak', 'nahaaaaaaannnnn']",0,0,netral
56,fitria purnamasari,5.0,7 tahun lalu,pedesnya bikin ketagihan,pedesnya bikin ketagihan,"['pedesnya', 'bikin', 'ketagihan']","['pedesnya', 'bikin', 'tagih']",0,0,netral
56,mas pur,5.0,3 tahun lalu,tempatnya nyaman pelayanannya baik,tempatnya nyaman pelayanannya baik,"['tempatnya', 'nyaman', 'pelayanannya', 'baik']","['tempat', 'nyaman', 'layan', 'baik']",2,0,positif
56,eksa avanda mukti,5.0,5 tahun lalu,mantab rasa ayamnya,mantap rasa ayamnya,"['mantap', 'rasa', 'ayamnya']","['mantap', 'rasa', 'ayam']",1,0,positif
57,smashed potato,4.0,5 tahun lalu,tempatnya luas cocok buat kumpulkumpul,tempatnya luas cocok buat kumpulkumpul,"['tempatnya', 'luas', 'cocok', 'buat', 'kumpulkumpul']","['tempat', 'luas', 'cocok', 'buat', 'kumpulkumpul']",1,0,positif
57,rannu tumonglo,5.0,6 tahun lalu,enak sih tp tempatnya kurang gede,enak sih tapi tempatnya kurang gede,"['enak', 'sih', 'tapi', 'tempatnya', 'kurang', 'gede']","['enak', 'sih', 'tapi', 'tempat', 'kurang', 'gede']",1,1,netral
57,ranazura zura,4.0,5 tahun lalu,paling banyak tempat duduknya food court royal,paling banyak tempat duduknya food court royal,"['paling', 'banyak', 'tempat', 'duduknya', 'food', 'court', 'royal']","['paling', 'banyak', 'tempat', 'duduk', 'food', 'court', 'royal']",0,0,netral
57,eko cahyono,5.0,5 tahun lalu,mantapmau pedes ya disini tempatnya,mantapmau pedes ya disini tempatnya,"['mantapmau', 'pedes', 'ya', 'disini', 'tempatnya']","['mantapmau', 'pedes', 'ya', 'sini', 'tempat']",0,0,netral
57,andi darmawan,5.0,5 tahun lalu,enak kadang tempat duduk g da,enak kadang tempat duduk tidak da,"['enak', 'kadang', 'tempat', 'duduk', 'tidak', 'da']","['enak', 'kadang', 'tempat', 'duduk', 'tidak', 'da']",1,1,netral
57,monica aprillia,5.0,6 tahun lalu,kadang sambalnya gak pedas meskipun level 5,kadang sambalnya tidak pedas meskipun level 5,"['kadang', 'sambalnya', 'tidak', 'pedas', 'meskipun', 'level', '5']","['kadang', 'sambal', 'tidak', 'pedas', 'meski', 'level', '5']",0,1,negatif
57,febby sulistya utami,5.0,6 tahun lalu,pelayanan rasanya mantapbikin nagih,pelayanan rasanya mantapbikin nagih,"['pelayanan', 'rasanya', 'mantapbikin', 'nagih']","['layan', 'rasa', 'mantapbikin', 'nagih']",1,0,positif
57,dino andin,5.0,4 tahun lalu,ramai sekali pada jam makan malam,ramai sekali pada jam makan malam,"['ramai', 'sekali', 'pada', 'jam', 'makan', 'malam']","['ramai', 'sekali', 'pada', 'jam', 'makan', 'malam']",0,0,netral
57,yuli rahmawati,3.0,4 tahun lalu,susah cari tmpt duduk,susah cari tmpt duduk,"['susah', 'cari', 'tmpt', 'duduk']","['susah', 'cari', 'tmpt', 'duduk']",0,1,negatif
57,didan ssg,4.0,6 tahun lalu,lumayan enak tempat buat nongkrong,lumayan enak tempat buat nongkrong,"['lumayan', 'enak', 'tempat', 'buat', 'nongkrong']","['lumayan', 'enak', 'tempat', 'buat', 'nongkrong']",1,0,positif
58,ale oddin,5.0,6 tahun lalu,pemandangan tempatnya enak lansung menghadap jl ayani,pemandangan tempatnya enak lansung menghadap jl ayani,"['pemandangan', 'tempatnya', 'enak', 'lansung', 'menghadap', 'jl', 'ayani']","['pandang', 'tempat', 'enak', 'lansung', 'hadap', 'jl', 'ayan']",1,0,positif
58,ricky suckshit,5.0,3 tahun lalu,enak untuk makan bareng sama keluarga,enak untuk makan bareng sama keluarga,"['enak', 'untuk', 'makan', 'bareng', 'sama', 'keluarga']","['enak', 'untuk', 'makan', 'bareng', 'sama', 'keluarga']",1,0,positif
58,yudhi syaifudin,5.0,6 tahun lalu,saus kejunya bikin anak 2 ketagian,saus kejunya bikin anak 2 ketagian,"['saus', 'kejunya', 'bikin', 'anak', '2', 'ketagian']","['saus', 'keju', 'bikin', 'anak', '2', 'ketagian']",0,0,netral
58,ria khaeriya,3.0,4 tahun lalu,pelayanan lama pegawainya kurang banyak,pelayanan lama pegawainya kurang banyak,"['pelayanan', 'lama', 'pegawainya', 'kurang', 'banyak']","['layan', 'lama', 'pegawai', 'kurang', 'banyak']",0,2,negatif
58,ervi s,5.0,6 tahun lalu,enakk bangettt fire chickennya,enakk bangettt fire chickennya,"['enakk', 'bangettt', 'fire', 'chickennya']","['enakk', 'bangettt', 'fire', 'chickennya']",0,0,netral
58,muhamad arnas wiratama,5.0,6 tahun lalu,enak tp antrinya minta ampun,enak tapi antrinya minta ampun,"['enak', 'tapi', 'antrinya', 'minta', 'ampun']","['enak', 'tapi', 'antri', 'minta', 'ampun']",1,0,positif
58,gesang santoso,5.0,6 tahun lalu,rame banget harus sabar ekstra kalo antri,rame sekali harus sabar ekstra kalo antri,"['rame', 'sekali', 'harus', 'sabar', 'ekstra', 'kalo', 'antri']","['rame', 'sekali', 'harus', 'sabar', 'ekstra', 'kalo', 'antri']",0,0,netral
58,heri doang,3.0,5 tahun lalu,antre sampe panjang kalo weekend,antre sampe panjang kalo weekend,"['antre', 'sampe', 'panjang', 'kalo', 'weekend']","['antre', 'sampe', 'panjang', 'kalo', 'weekend']",0,0,netral
58,natasya mei,5.0,5 tahun lalu,mantuuuullllll ayam seneng banget sama richeese,mantuuuullllll ayam seneng sekali sama richeese,"['mantuuuullllll', 'ayam', 'seneng', 'sekali', 'sama', 'richeese']","['mantuuuullllll', 'ayam', 'neng', 'sekali', 'sama', 'richeese']",0,0,netral
58,choiril citra cicho cairo,5.0,5 tahun lalu,enak view bagus,enak view bagus,"['enak', 'view', 'bagus']","['enak', 'view', 'bagus']",2,0,positif
59,riza aqilah,5.0,6 tahun lalu,saus kejunya mantap,saus kejunya mantap,"['saus', 'kejunya', 'mantap']","['saus', 'keju', 'mantap']",1,0,positif
59,angga bastiyan,3.0,6 tahun lalu,lumayan enak ramai terus tempatnya,lumayan enak ramai terus tempatnya,"['lumayan', 'enak', 'ramai', 'terus', 'tempatnya']","['lumayan', 'enak', 'ramai', 'terus', 'tempat']",1,0,positif
59,daniel eko cristanto,5.0,6 tahun lalu,saos kejunya enak,saos kejunya enak,"['saos', 'kejunya', 'enak']","['saos', 'keju', 'enak']",1,0,positif
59,shabrina imaniar,4.0,6 tahun lalu,tempat nyaman makanan enak banyak variasi,tempat nyaman makanan enak banyak variasi,"['tempat', 'nyaman', 'makanan', 'enak', 'banyak', 'variasi']","['tempat', 'nyaman', 'makan', 'enak', 'banyak', 'variasi']",2,0,positif
59,agustiawan djoko baruno,4.0,6 tahun lalu,tempatnya cocok buat ngajak lelga,tempatnya cocok buat ngajak lelga,"['tempatnya', 'cocok', 'buat', 'ngajak', 'lelga']","['tempat', 'cocok', 'buat', 'ngajak', 'lelga']",0,0,netral
59,r m n,5.0,6 tahun lalu,enak buat pecinta keju wajib coba yaa,enak buat pecinta keju wajib coba yaa,"['enak', 'buat', 'pecinta', 'keju', 'wajib', 'coba', 'yaa']","['enak', 'buat', 'cinta', 'keju', 'wajib', 'coba', 'yaa']",1,0,positif
59,dwi wahyuningsih,5.0,6 tahun lalu,ayamnya enak bgt,ayamnya enak sekali,"['ayamnya', 'enak', 'sekali']","['ayam', 'enak', 'sekali']",1,0,positif
59,rey angga,3.0,6 tahun lalu,ada tikus tempat makan smoking area,ada tikus tempat makan smoking area,"['ada', 'tikus', 'tempat', 'makan', 'smoking', 'area']","['ada', 'tikus', 'tempat', 'makan', 'smoking', 'area']",0,0,netral
59,riski novia santi,4.0,6 tahun lalu,suka antri banget disini gatau udah kenapee wkwk,suka antri sekali disini gatau udah kenapee wkwk,"['suka', 'antri', 'sekali', 'disini', 'gatau', 'udah', 'kenapee', 'wkwk']","['suka', 'antri', 'sekali', 'sini', 'gatau', 'udah', 'kenapee', 'wkwk']",1,0,positif
59,zain al idrs,5.0,4 tahun lalu,tempat nyaman harga terjangkau,tempat nyaman harga terjangkau,"['tempat', 'nyaman', 'harga', 'terjangkau']","['tempat', 'nyaman', 'harga', 'jangkau']",1,0,positif
60,malinda silvya,5.0,7 tahun lalu,tempat duduk pintu keluar untuk cuci tangan jauh,tempat duduk pintu keluar untuk cuci tangan jauh,"['tempat', 'duduk', 'pintu', 'keluar', 'untuk', 'cuci', 'tangan', 'jauh']","['tempat', 'duduk', 'pintu', 'keluar', 'untuk', 'cuci', 'tangan', 'jauh']",0,0,netral
60,niken aisyah,5.0,6 tahun lalu,level 5 so hot bikin gobyos,level 5 so hot bikin gobyos,"['level', '5', 'so', 'hot', 'bikin', 'gobyos']","['level', '5', 'so', 'hot', 'bikin', 'gobyos']",0,0,netral
60,juragan breng juragan breng,5.0,5 tahun lalu,hidangan sepecialbanyak pilihan rasa mantab,hidangan sepecialbanyak pilihan rasa mantap,"['hidangan', 'sepecialbanyak', 'pilihan', 'rasa', 'mantap']","['hidang', 'sepecialbanyak', 'pilih', 'rasa', 'mantap']",1,0,positif
60,ady nugroho,5.0,6 tahun lalu,enak ayam pedes sooo niceeee,enak ayam pedes sooo niceeee,"['enak', 'ayam', 'pedes', 'sooo', 'niceeee']","['enak', 'ayam', 'pedes', 'sooo', 'niceeee']",1,0,positif
60,hendy hendarta,5.0,2 tahun lalu,mantap fire chickennya,mantap fire chickennya,"['mantap', 'fire', 'chickennya']","['mantap', 'fire', 'chickennya']",1,0,positif
60,cindy aqista,5.0,setahun lalu,pelayanan cepat ramah,pelayanan cepat ramah,"['pelayanan', 'cepat', 'ramah']","['layan', 'cepat', 'ramah']",2,0,positif
60,,5.0,6 tahun lalu,tempat nyaman view kota sby,tempat nyaman view kota sby,"['tempat', 'nyaman', 'view', 'kota', 'sby']","['tempat', 'nyaman', 'view', 'kota', 'sby']",1,0,positif
60,venny agustine,5.0,4 tahun lalu,enakk enakk rajanya ayam pedes,enakk enakk rajanya ayam pedes,"['enakk', 'enakk', 'rajanya', 'ayam', 'pedes']","['enakk', 'enakk', 'raja', 'ayam', 'pedes']",0,0,netral
60,norma yuliani,4.0,7 tahun lalu,tempatnya nyaman city view,tempatnya nyaman city view,"['tempatnya', 'nyaman', 'city', 'view']","['tempat', 'nyaman', 'city', 'view']",1,0,positif
60,duwi an,3.0,6 tahun lalu,nyaman kebersihan cukup baik harga terjangkau,nyaman kebersihan cukup baik harga terjangkau,"['nyaman', 'kebersihan', 'cukup', 'baik', 'harga', 'terjangkau']","['nyaman', 'bersih', 'cukup', 'baik', 'harga', 'jangkau']",3,0,positif
61,thamara putri,5.0,6 tahun lalu,bisa lihat pemandangan kota surabaya dari dalam gedung dong,bisa lihat pemandangan kota surabaya dari dalam gedung dong,"['bisa', 'lihat', 'pemandangan', 'kota', 'surabaya', 'dari', 'dalam', 'gedung', 'dong']","['bisa', 'lihat', 'pandang', 'kota', 'surabaya', 'dari', 'dalam', 'gedung', 'dong']",0,0,netral
61,lia faridda,5.0,6 tahun lalu,selalu suka sama rechees factory pedesnya uyes banget,selalu suka sama rechees factory pedesnya uyes sekali,"['selalu', 'suka', 'sama', 'rechees', 'factory', 'pedesnya', 'uyes', 'sekali']","['selalu', 'suka', 'sama', 'rechees', 'factory', 'pedesnya', 'uyes', 'sekali']",1,0,positif
61,luqy jakti,3.0,6 tahun lalu,bagus mungkin ditambah pendingin udaranya,bagus mungkin ditambah pendingin udaranya,"['bagus', 'mungkin', 'ditambah', 'pendingin', 'udaranya']","['bagus', 'mungkin', 'tambah', 'dingin', 'udara']",1,0,positif
61,ira 1417,3.0,5 tahun lalu,oke cuma tempatnya kurang lebar,oke cuman tempatnya kurang lebar,"['oke', 'cuman', 'tempatnya', 'kurang', 'lebar']","['oke', 'cuman', 'tempat', 'kurang', 'lebar']",0,1,negatif
61,rency hargas lapasso,4.0,6 tahun lalu,kalo lagi weekend ga dapet tempat duduk,kalo lagi weekend tidak dapet tempat duduk,"['kalo', 'lagi', 'weekend', 'tidak', 'dapet', 'tempat', 'duduk']","['kalo', 'lagi', 'weekend', 'tidak', 'dapet', 'tempat', 'duduk']",0,1,negatif
61,ibnu alwahyi,1.0,6 tahun lalu,ndak cocok ng ilat,ndak cocok ng ilat,"['ndak', 'cocok', 'ng', 'ilat']","['ndak', 'cocok', 'ng', 'ilat']",0,0,netral
61,roy santoso pukutuk,4.0,5 tahun lalu,mantullll saus pedasnyaa,mantullll saus pedasnyaa,"['mantullll', 'saus', 'pedasnyaa']","['mantullll', 'saus', 'pedasnyaa']",0,0,netral
61,ade amadea yasmin,5.0,6 tahun lalu,tempat duduk pojokan deket jendela paling favorit,tempat duduk pojokan deket jendela paling favorit,"['tempat', 'duduk', 'pojokan', 'deket', 'jendela', 'paling', 'favorit']","['tempat', 'duduk', 'pojok', 'deket', 'jendela', 'paling', 'favorit']",0,0,netral
61,irvan abu,5.0,5 tahun lalu,enaqq bgt tempatnya nyaman,enaqq sekali tempatnya nyaman,"['enaqq', 'sekali', 'tempatnya', 'nyaman']","['enaqq', 'sekali', 'tempat', 'nyaman']",1,0,positif
